id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name,day_is_weekday
2034-09-26,2034-09-26,2034,39,26,2034,3,9,September,2,Tuesday,1
2034-09-27,2034-09-27,2034,39,27,2034,3,9,September,3,Wednesday,1
2034-09-28,2034-09-28,2034,39,28,2034,3,9,September,4,Thursday,1
2034-09-29,2034-09-29,2034,39,29,2034,3,9,September,5,Friday,1
2034-09-30,2034-09-30,2034,39,30,2034,3,9,September,6,Saturday,0
2034-10-01,2034-10-01,2034,40,1,2034,4,10,October,0,Sunday,0
2034-10-02,2034-10-02,2034,40,2,2034,4,10,October,1,Monday,1
2034-10-03,2034-10-03,2034,40,3,2034,4,10,October,2,Tuesday,1
2034-10-04,2034-10-04,2034,40,4,2034,4,10,October,3,Wednesday,1
2034-10-05,2034-10-05,2034,40,5,2034,4,10,October,4,Thursday,1
2034-10-06,2034-10-06,2034,40,6,2034,4,10,October,5,Friday,1
2034-10-07,2034-10-07,2034,40,7,2034,4,10,October,6,Saturday,0
2034-10-08,2034-10-08,2034,41,8,2034,4,10,October,0,Sunday,0
2034-10-09,2034-10-09,2034,41,9,2034,4,10,October,1,Monday,1
2034-10-10,2034-10-10,2034,41,10,2034,4,10,October,2,Tuesday,1
2034-10-11,2034-10-11,2034,41,11,2034,4,10,October,3,Wednesday,1
2034-10-12,2034-10-12,2034,41,12,2034,4,10,October,4,Thursday,1
2034-10-13,2034-10-13,2034,41,13,2034,4,10,October,5,Friday,1
2034-10-14,2034-10-14,2034,41,14,2034,4,10,October,6,Saturday,0
2034-10-15,2034-10-15,2034,42,15,2034,4,10,October,0,Sunday,0
2034-10-16,2034-10-16,2034,42,16,2034,4,10,October,1,Monday,1
2034-10-17,2034-10-17,2034,42,17,2034,4,10,October,2,Tuesday,1
2034-10-18,2034-10-18,2034,42,18,2034,4,10,October,3,Wednesday,1
2034-10-19,2034-10-19,2034,42,19,2034,4,10,October,4,Thursday,1
2034-10-20,2034-10-20,2034,42,20,2034,4,10,October,5,Friday,1
2034-10-21,2034-10-21,2034,42,21,2034,4,10,October,6,Saturday,0
2034-10-22,2034-10-22,2034,43,22,2034,4,10,October,0,Sunday,0
2034-10-23,2034-10-23,2034,43,23,2034,4,10,October,1,Monday,1
2034-10-24,2034-10-24,2034,43,24,2034,4,10,October,2,Tuesday,1
2034-10-25,2034-10-25,2034,43,25,2034,4,10,October,3,Wednesday,1
2034-10-26,2034-10-26,2034,43,26,2034,4,10,October,4,Thursday,1
2034-10-27,2034-10-27,2034,43,27,2034,4,10,October,5,Friday,1
2034-10-28,2034-10-28,2034,43,28,2034,4,10,October,6,Saturday,0
2034-10-29,2034-10-29,2034,44,29,2034,4,10,October,0,Sunday,0
2034-10-30,2034-10-30,2034,44,30,2034,4,10,October,1,Monday,1
2034-10-31,2034-10-31,2034,44,31,2034,4,10,October,2,Tuesday,1
2034-11-01,2034-11-01,2034,44,1,2034,4,11,November,3,Wednesday,1
2034-11-02,2034-11-02,2034,44,2,2034,4,11,November,4,Thursday,1
2034-11-03,2034-11-03,2034,44,3,2034,4,11,November,5,Friday,1
2034-11-04,2034-11-04,2034,44,4,2034,4,11,November,6,Saturday,0
2034-11-05,2034-11-05,2034,45,5,2034,4,11,November,0,Sunday,0
2034-11-06,2034-11-06,2034,45,6,2034,4,11,November,1,Monday,1
2034-11-07,2034-11-07,2034,45,7,2034,4,11,November,2,Tuesday,1
2034-11-08,2034-11-08,2034,45,8,2034,4,11,November,3,Wednesday,1
2034-11-09,2034-11-09,2034,45,9,2034,4,11,November,4,Thursday,1
2034-11-10,2034-11-10,2034,45,10,2034,4,11,November,5,Friday,1
2034-11-11,2034-11-11,2034,45,11,2034,4,11,November,6,Saturday,0
2034-11-12,2034-11-12,2034,46,12,2034,4,11,November,0,Sunday,0
2034-11-13,2034-11-13,2034,46,13,2034,4,11,November,1,Monday,1
2034-11-14,2034-11-14,2034,46,14,2034,4,11,November,2,Tuesday,1
2034-11-15,2034-11-15,2034,46,15,2034,4,11,November,3,Wednesday,1
2034-11-16,2034-11-16,2034,46,16,2034,4,11,November,4,Thursday,1
2034-11-17,2034-11-17,2034,46,17,2034,4,11,November,5,Friday,1
2034-11-18,2034-11-18,2034,46,18,2034,4,11,November,6,Saturday,0
2034-11-19,2034-11-19,2034,47,19,2034,4,11,November,0,Sunday,0
2034-11-20,2034-11-20,2034,47,20,2034,4,11,November,1,Monday,1
2034-11-21,2034-11-21,2034,47,21,2034,4,11,November,2,Tuesday,1
2034-11-22,2034-11-22,2034,47,22,2034,4,11,November,3,Wednesday,1
2034-11-23,2034-11-23,2034,47,23,2034,4,11,November,4,Thursday,1
2034-11-24,2034-11-24,2034,47,24,2034,4,11,November,5,Friday,1
2034-11-25,2034-11-25,2034,47,25,2034,4,11,November,6,Saturday,0
2034-11-26,2034-11-26,2034,48,26,2034,4,11,November,0,Sunday,0
2034-11-27,2034-11-27,2034,48,27,2034,4,11,November,1,Monday,1
2034-11-28,2034-11-28,2034,48,28,2034,4,11,November,2,Tuesday,1
2034-11-29,2034-11-29,2034,48,29,2034,4,11,November,3,Wednesday,1
2034-11-30,2034-11-30,2034,48,30,2034,4,11,November,4,Thursday,1
2034-12-01,2034-12-01,2034,48,1,2034,4,12,December,5,Friday,1
2034-12-02,2034-12-02,2034,48,2,2034,4,12,December,6,Saturday,0
2034-12-03,2034-12-03,2034,49,3,2034,4,12,December,0,Sunday,0
2034-12-04,2034-12-04,2034,49,4,2034,4,12,December,1,Monday,1
2034-12-05,2034-12-05,2034,49,5,2034,4,12,December,2,Tuesday,1
2034-12-06,2034-12-06,2034,49,6,2034,4,12,December,3,Wednesday,1
2034-12-07,2034-12-07,2034,49,7,2034,4,12,December,4,Thursday,1
2034-12-08,2034-12-08,2034,49,8,2034,4,12,December,5,Friday,1
2034-12-09,2034-12-09,2034,49,9,2034,4,12,December,6,Saturday,0
2034-12-10,2034-12-10,2034,50,10,2034,4,12,December,0,Sunday,0
2034-12-11,2034-12-11,2034,50,11,2034,4,12,December,1,Monday,1
2034-12-12,2034-12-12,2034,50,12,2034,4,12,December,2,Tuesday,1
2034-12-13,2034-12-13,2034,50,13,2034,4,12,December,3,Wednesday,1
2034-12-14,2034-12-14,2034,50,14,2034,4,12,December,4,Thursday,1
2034-12-15,2034-12-15,2034,50,15,2034,4,12,December,5,Friday,1
2034-12-16,2034-12-16,2034,50,16,2034,4,12,December,6,Saturday,0
2034-12-17,2034-12-17,2034,51,17,2034,4,12,December,0,Sunday,0
2034-12-18,2034-12-18,2034,51,18,2034,4,12,December,1,Monday,1
2034-12-19,2034-12-19,2034,51,19,2034,4,12,December,2,Tuesday,1
2034-12-20,2034-12-20,2034,51,20,2034,4,12,December,3,Wednesday,1
2034-12-21,2034-12-21,2034,51,21,2034,4,12,December,4,Thursday,1
2034-12-22,2034-12-22,2034,51,22,2034,4,12,December,5,Friday,1
2034-12-23,2034-12-23,2034,51,23,2034,4,12,December,6,Saturday,0
2034-12-24,2034-12-24,2034,52,24,2034,4,12,December,0,Sunday,0
2034-12-25,2034-12-25,2034,52,25,2034,4,12,December,1,Monday,1
2034-12-26,2034-12-26,2034,52,26,2034,4,12,December,2,Tuesday,1
2034-12-27,2034-12-27,2034,52,27,2034,4,12,December,3,Wednesday,1
2034-12-28,2034-12-28,2034,52,28,2034,4,12,December,4,Thursday,1
2034-12-29,2034-12-29,2034,52,29,2034,4,12,December,5,Friday,1
2034-12-30,2034-12-30,2034,52,30,2034,4,12,December,6,Saturday,0
2034-12-31,2034-12-31,2034,53,31,2034,4,12,December,0,Sunday,0
2035-01-01,2035-01-01,2035,0,1,2035,1,1,January,1,Monday,1
2035-01-02,2035-01-02,2035,0,2,2035,1,1,January,2,Tuesday,1
2035-01-03,2035-01-03,2035,0,3,2035,1,1,January,3,Wednesday,1
2035-01-04,2035-01-04,2035,0,4,2035,1,1,January,4,Thursday,1
2035-01-05,2035-01-05,2035,0,5,2035,1,1,January,5,Friday,1
2035-01-06,2035-01-06,2035,0,6,2035,1,1,January,6,Saturday,0
2035-01-07,2035-01-07,2035,1,7,2035,1,1,January,0,Sunday,0
2035-01-08,2035-01-08,2035,1,8,2035,1,1,January,1,Monday,1
2035-01-09,2035-01-09,2035,1,9,2035,1,1,January,2,Tuesday,1
2035-01-10,2035-01-10,2035,1,10,2035,1,1,January,3,Wednesday,1
2035-01-11,2035-01-11,2035,1,11,2035,1,1,January,4,Thursday,1
2035-01-12,2035-01-12,2035,1,12,2035,1,1,January,5,Friday,1
2035-01-13,2035-01-13,2035,1,13,2035,1,1,January,6,Saturday,0
2035-01-14,2035-01-14,2035,2,14,2035,1,1,January,0,Sunday,0
2035-01-15,2035-01-15,2035,2,15,2035,1,1,January,1,Monday,1
2035-01-16,2035-01-16,2035,2,16,2035,1,1,January,2,Tuesday,1
2035-01-17,2035-01-17,2035,2,17,2035,1,1,January,3,Wednesday,1
2035-01-18,2035-01-18,2035,2,18,2035,1,1,January,4,Thursday,1
2035-01-19,2035-01-19,2035,2,19,2035,1,1,January,5,Friday,1
2035-01-20,2035-01-20,2035,2,20,2035,1,1,January,6,Saturday,0
2035-01-21,2035-01-21,2035,3,21,2035,1,1,January,0,Sunday,0
2035-01-22,2035-01-22,2035,3,22,2035,1,1,January,1,Monday,1
2035-01-23,2035-01-23,2035,3,23,2035,1,1,January,2,Tuesday,1
2035-01-24,2035-01-24,2035,3,24,2035,1,1,January,3,Wednesday,1
2035-01-25,2035-01-25,2035,3,25,2035,1,1,January,4,Thursday,1
2035-01-26,2035-01-26,2035,3,26,2035,1,1,January,5,Friday,1
2035-01-27,2035-01-27,2035,3,27,2035,1,1,January,6,Saturday,0
2035-01-28,2035-01-28,2035,4,28,2035,1,1,January,0,Sunday,0
2035-01-29,2035-01-29,2035,4,29,2035,1,1,January,1,Monday,1
2035-01-30,2035-01-30,2035,4,30,2035,1,1,January,2,Tuesday,1
2035-01-31,2035-01-31,2035,4,31,2035,1,1,January,3,Wednesday,1
2035-02-01,2035-02-01,2035,4,1,2035,1,2,February,4,Thursday,1
2035-02-02,2035-02-02,2035,4,2,2035,1,2,February,5,Friday,1
2035-02-03,2035-02-03,2035,4,3,2035,1,2,February,6,Saturday,0
2035-02-04,2035-02-04,2035,5,4,2035,1,2,February,0,Sunday,0
2035-02-05,2035-02-05,2035,5,5,2035,1,2,February,1,Monday,1
2035-02-06,2035-02-06,2035,5,6,2035,1,2,February,2,Tuesday,1
2035-02-07,2035-02-07,2035,5,7,2035,1,2,February,3,Wednesday,1
2035-02-08,2035-02-08,2035,5,8,2035,1,2,February,4,Thursday,1
2035-02-09,2035-02-09,2035,5,9,2035,1,2,February,5,Friday,1
2035-02-10,2035-02-10,2035,5,10,2035,1,2,February,6,Saturday,0
2035-02-11,2035-02-11,2035,6,11,2035,1,2,February,0,Sunday,0
2035-02-12,2035-02-12,2035,6,12,2035,1,2,February,1,Monday,1
2035-02-13,2035-02-13,2035,6,13,2035,1,2,February,2,Tuesday,1
2035-02-14,2035-02-14,2035,6,14,2035,1,2,February,3,Wednesday,1
2035-02-15,2035-02-15,2035,6,15,2035,1,2,February,4,Thursday,1
2035-02-16,2035-02-16,2035,6,16,2035,1,2,February,5,Friday,1
2035-02-17,2035-02-17,2035,6,17,2035,1,2,February,6,Saturday,0
2035-02-18,2035-02-18,2035,7,18,2035,1,2,February,0,Sunday,0
2035-02-19,2035-02-19,2035,7,19,2035,1,2,February,1,Monday,1
2035-02-20,2035-02-20,2035,7,20,2035,1,2,February,2,Tuesday,1
2035-02-21,2035-02-21,2035,7,21,2035,1,2,February,3,Wednesday,1
2035-02-22,2035-02-22,2035,7,22,2035,1,2,February,4,Thursday,1
2035-02-23,2035-02-23,2035,7,23,2035,1,2,February,5,Friday,1
2035-02-24,2035-02-24,2035,7,24,2035,1,2,February,6,Saturday,0
2035-02-25,2035-02-25,2035,8,25,2035,1,2,February,0,Sunday,0
2035-02-26,2035-02-26,2035,8,26,2035,1,2,February,1,Monday,1
2035-02-27,2035-02-27,2035,8,27,2035,1,2,February,2,Tuesday,1
2035-02-28,2035-02-28,2035,8,28,2035,1,2,February,3,Wednesday,1
2035-03-01,2035-03-01,2035,8,1,2035,1,3,March,4,Thursday,1
2035-03-02,2035-03-02,2035,8,2,2035,1,3,March,5,Friday,1
2035-03-03,2035-03-03,2035,8,3,2035,1,3,March,6,Saturday,0
2035-03-04,2035-03-04,2035,9,4,2035,1,3,March,0,Sunday,0
2035-03-05,2035-03-05,2035,9,5,2035,1,3,March,1,Monday,1
2035-03-06,2035-03-06,2035,9,6,2035,1,3,March,2,Tuesday,1
2035-03-07,2035-03-07,2035,9,7,2035,1,3,March,3,Wednesday,1
2035-03-08,2035-03-08,2035,9,8,2035,1,3,March,4,Thursday,1
2035-03-09,2035-03-09,2035,9,9,2035,1,3,March,5,Friday,1
2035-03-10,2035-03-10,2035,9,10,2035,1,3,March,6,Saturday,0
2035-03-11,2035-03-11,2035,10,11,2035,1,3,March,0,Sunday,0
2035-03-12,2035-03-12,2035,10,12,2035,1,3,March,1,Monday,1
2035-03-13,2035-03-13,2035,10,13,2035,1,3,March,2,Tuesday,1
2035-03-14,2035-03-14,2035,10,14,2035,1,3,March,3,Wednesday,1
2035-03-15,2035-03-15,2035,10,15,2035,1,3,March,4,Thursday,1
2035-03-16,2035-03-16,2035,10,16,2035,1,3,March,5,Friday,1
2035-03-17,2035-03-17,2035,10,17,2035,1,3,March,6,Saturday,0
2035-03-18,2035-03-18,2035,11,18,2035,1,3,March,0,Sunday,0
2035-03-19,2035-03-19,2035,11,19,2035,1,3,March,1,Monday,1
2035-03-20,2035-03-20,2035,11,20,2035,1,3,March,2,Tuesday,1
2035-03-21,2035-03-21,2035,11,21,2035,1,3,March,3,Wednesday,1
2035-03-22,2035-03-22,2035,11,22,2035,1,3,March,4,Thursday,1
2035-03-23,2035-03-23,2035,11,23,2035,1,3,March,5,Friday,1
2035-03-24,2035-03-24,2035,11,24,2035,1,3,March,6,Saturday,0
2035-03-25,2035-03-25,2035,12,25,2035,1,3,March,0,Sunday,0
2035-03-26,2035-03-26,2035,12,26,2035,1,3,March,1,Monday,1
2035-03-27,2035-03-27,2035,12,27,2035,1,3,March,2,Tuesday,1
2035-03-28,2035-03-28,2035,12,28,2035,1,3,March,3,Wednesday,1
2035-03-29,2035-03-29,2035,12,29,2035,1,3,March,4,Thursday,1
2035-03-30,2035-03-30,2035,12,30,2035,1,3,March,5,Friday,1
2035-03-31,2035-03-31,2035,12,31,2035,1,3,March,6,Saturday,0
2035-04-01,2035-04-01,2035,13,1,2035,2,4,April,0,Sunday,0
2035-04-02,2035-04-02,2035,13,2,2035,2,4,April,1,Monday,1
2035-04-03,2035-04-03,2035,13,3,2035,2,4,April,2,Tuesday,1
2035-04-04,2035-04-04,2035,13,4,2035,2,4,April,3,Wednesday,1
2035-04-05,2035-04-05,2035,13,5,2035,2,4,April,4,Thursday,1
2035-04-06,2035-04-06,2035,13,6,2035,2,4,April,5,Friday,1
2035-04-07,2035-04-07,2035,13,7,2035,2,4,April,6,Saturday,0
2035-04-08,2035-04-08,2035,14,8,2035,2,4,April,0,Sunday,0
2035-04-09,2035-04-09,2035,14,9,2035,2,4,April,1,Monday,1
2035-04-10,2035-04-10,2035,14,10,2035,2,4,April,2,Tuesday,1
2035-04-11,2035-04-11,2035,14,11,2035,2,4,April,3,Wednesday,1
2035-04-12,2035-04-12,2035,14,12,2035,2,4,April,4,Thursday,1
2035-04-13,2035-04-13,2035,14,13,2035,2,4,April,5,Friday,1
2035-04-14,2035-04-14,2035,14,14,2035,2,4,April,6,Saturday,0
2035-04-15,2035-04-15,2035,15,15,2035,2,4,April,0,Sunday,0
2035-04-16,2035-04-16,2035,15,16,2035,2,4,April,1,Monday,1
2035-04-17,2035-04-17,2035,15,17,2035,2,4,April,2,Tuesday,1
2035-04-18,2035-04-18,2035,15,18,2035,2,4,April,3,Wednesday,1
2035-04-19,2035-04-19,2035,15,19,2035,2,4,April,4,Thursday,1
2035-04-20,2035-04-20,2035,15,20,2035,2,4,April,5,Friday,1
2035-04-21,2035-04-21,2035,15,21,2035,2,4,April,6,Saturday,0
2035-04-22,2035-04-22,2035,16,22,2035,2,4,April,0,Sunday,0
2035-04-23,2035-04-23,2035,16,23,2035,2,4,April,1,Monday,1
2035-04-24,2035-04-24,2035,16,24,2035,2,4,April,2,Tuesday,1
2035-04-25,2035-04-25,2035,16,25,2035,2,4,April,3,Wednesday,1
2035-04-26,2035-04-26,2035,16,26,2035,2,4,April,4,Thursday,1
2035-04-27,2035-04-27,2035,16,27,2035,2,4,April,5,Friday,1
2035-04-28,2035-04-28,2035,16,28,2035,2,4,April,6,Saturday,0
2035-04-29,2035-04-29,2035,17,29,2035,2,4,April,0,Sunday,0
2035-04-30,2035-04-30,2035,17,30,2035,2,4,April,1,Monday,1
2035-05-01,2035-05-01,2035,17,1,2035,2,5,May,2,Tuesday,1
2035-05-02,2035-05-02,2035,17,2,2035,2,5,May,3,Wednesday,1
2035-05-03,2035-05-03,2035,17,3,2035,2,5,May,4,Thursday,1
2035-05-04,2035-05-04,2035,17,4,2035,2,5,May,5,Friday,1
2035-05-05,2035-05-05,2035,17,5,2035,2,5,May,6,Saturday,0
2035-05-06,2035-05-06,2035,18,6,2035,2,5,May,0,Sunday,0
2035-05-07,2035-05-07,2035,18,7,2035,2,5,May,1,Monday,1
2035-05-08,2035-05-08,2035,18,8,2035,2,5,May,2,Tuesday,1
2035-05-09,2035-05-09,2035,18,9,2035,2,5,May,3,Wednesday,1
2035-05-10,2035-05-10,2035,18,10,2035,2,5,May,4,Thursday,1
2035-05-11,2035-05-11,2035,18,11,2035,2,5,May,5,Friday,1
2035-05-12,2035-05-12,2035,18,12,2035,2,5,May,6,Saturday,0
2035-05-13,2035-05-13,2035,19,13,2035,2,5,May,0,Sunday,0
2035-05-14,2035-05-14,2035,19,14,2035,2,5,May,1,Monday,1
2035-05-15,2035-05-15,2035,19,15,2035,2,5,May,2,Tuesday,1
2035-05-16,2035-05-16,2035,19,16,2035,2,5,May,3,Wednesday,1
2035-05-17,2035-05-17,2035,19,17,2035,2,5,May,4,Thursday,1
2035-05-18,2035-05-18,2035,19,18,2035,2,5,May,5,Friday,1
2035-05-19,2035-05-19,2035,19,19,2035,2,5,May,6,Saturday,0
2035-05-20,2035-05-20,2035,20,20,2035,2,5,May,0,Sunday,0
2035-05-21,2035-05-21,2035,20,21,2035,2,5,May,1,Monday,1
2035-05-22,2035-05-22,2035,20,22,2035,2,5,May,2,Tuesday,1
2035-05-23,2035-05-23,2035,20,23,2035,2,5,May,3,Wednesday,1
2035-05-24,2035-05-24,2035,20,24,2035,2,5,May,4,Thursday,1
2035-05-25,2035-05-25,2035,20,25,2035,2,5,May,5,Friday,1
2035-05-26,2035-05-26,2035,20,26,2035,2,5,May,6,Saturday,0
2035-05-27,2035-05-27,2035,21,27,2035,2,5,May,0,Sunday,0
2035-05-28,2035-05-28,2035,21,28,2035,2,5,May,1,Monday,1
2035-05-29,2035-05-29,2035,21,29,2035,2,5,May,2,Tuesday,1
2035-05-30,2035-05-30,2035,21,30,2035,2,5,May,3,Wednesday,1
2035-05-31,2035-05-31,2035,21,31,2035,2,5,May,4,Thursday,1
2035-06-01,2035-06-01,2035,21,1,2035,2,6,June,5,Friday,1
2035-06-02,2035-06-02,2035,21,2,2035,2,6,June,6,Saturday,0
2035-06-03,2035-06-03,2035,22,3,2035,2,6,June,0,Sunday,0
2035-06-04,2035-06-04,2035,22,4,2035,2,6,June,1,Monday,1
2035-06-05,2035-06-05,2035,22,5,2035,2,6,June,2,Tuesday,1
2035-06-06,2035-06-06,2035,22,6,2035,2,6,June,3,Wednesday,1
2035-06-07,2035-06-07,2035,22,7,2035,2,6,June,4,Thursday,1
2035-06-08,2035-06-08,2035,22,8,2035,2,6,June,5,Friday,1
2035-06-09,2035-06-09,2035,22,9,2035,2,6,June,6,Saturday,0
2035-06-10,2035-06-10,2035,23,10,2035,2,6,June,0,Sunday,0
2035-06-11,2035-06-11,2035,23,11,2035,2,6,June,1,Monday,1
2035-06-12,2035-06-12,2035,23,12,2035,2,6,June,2,Tuesday,1
2035-06-13,2035-06-13,2035,23,13,2035,2,6,June,3,Wednesday,1
2035-06-14,2035-06-14,2035,23,14,2035,2,6,June,4,Thursday,1
2035-06-15,2035-06-15,2035,23,15,2035,2,6,June,5,Friday,1
2035-06-16,2035-06-16,2035,23,16,2035,2,6,June,6,Saturday,0
2035-06-17,2035-06-17,2035,24,17,2035,2,6,June,0,Sunday,0
2035-06-18,2035-06-18,2035,24,18,2035,2,6,June,1,Monday,1
2035-06-19,2035-06-19,2035,24,19,2035,2,6,June,2,Tuesday,1
2035-06-20,2035-06-20,2035,24,20,2035,2,6,June,3,Wednesday,1
2035-06-21,2035-06-21,2035,24,21,2035,2,6,June,4,Thursday,1
2035-06-22,2035-06-22,2035,24,22,2035,2,6,June,5,Friday,1
2035-06-23,2035-06-23,2035,24,23,2035,2,6,June,6,Saturday,0
2035-06-24,2035-06-24,2035,25,24,2035,2,6,June,0,Sunday,0
2035-06-25,2035-06-25,2035,25,25,2035,2,6,June,1,Monday,1
2035-06-26,2035-06-26,2035,25,26,2035,2,6,June,2,Tuesday,1
2035-06-27,2035-06-27,2035,25,27,2035,2,6,June,3,Wednesday,1
2035-06-28,2035-06-28,2035,25,28,2035,2,6,June,4,Thursday,1
2035-06-29,2035-06-29,2035,25,29,2035,2,6,June,5,Friday,1
2035-06-30,2035-06-30,2035,25,30,2035,2,6,June,6,Saturday,0
2035-07-01,2035-07-01,2035,26,1,2035,3,7,July,0,Sunday,0
2035-07-02,2035-07-02,2035,26,2,2035,3,7,July,1,Monday,1
2035-07-03,2035-07-03,2035,26,3,2035,3,7,July,2,Tuesday,1
2035-07-04,2035-07-04,2035,26,4,2035,3,7,July,3,Wednesday,1
2035-07-05,2035-07-05,2035,26,5,2035,3,7,July,4,Thursday,1
2035-07-06,2035-07-06,2035,26,6,2035,3,7,July,5,Friday,1
2035-07-07,2035-07-07,2035,26,7,2035,3,7,July,6,Saturday,0
2035-07-08,2035-07-08,2035,27,8,2035,3,7,July,0,Sunday,0
2035-07-09,2035-07-09,2035,27,9,2035,3,7,July,1,Monday,1
2035-07-10,2035-07-10,2035,27,10,2035,3,7,July,2,Tuesday,1
2035-07-11,2035-07-11,2035,27,11,2035,3,7,July,3,Wednesday,1
2035-07-12,2035-07-12,2035,27,12,2035,3,7,July,4,Thursday,1
2035-07-13,2035-07-13,2035,27,13,2035,3,7,July,5,Friday,1
2035-07-14,2035-07-14,2035,27,14,2035,3,7,July,6,Saturday,0
2035-07-15,2035-07-15,2035,28,15,2035,3,7,July,0,Sunday,0
2035-07-16,2035-07-16,2035,28,16,2035,3,7,July,1,Monday,1
2035-07-17,2035-07-17,2035,28,17,2035,3,7,July,2,Tuesday,1
2035-07-18,2035-07-18,2035,28,18,2035,3,7,July,3,Wednesday,1
2035-07-19,2035-07-19,2035,28,19,2035,3,7,July,4,Thursday,1
2035-07-20,2035-07-20,2035,28,20,2035,3,7,July,5,Friday,1
2035-07-21,2035-07-21,2035,28,21,2035,3,7,July,6,Saturday,0
2035-07-22,2035-07-22,2035,29,22,2035,3,7,July,0,Sunday,0
2035-07-23,2035-07-23,2035,29,23,2035,3,7,July,1,Monday,1
2035-07-24,2035-07-24,2035,29,24,2035,3,7,July,2,Tuesday,1
2035-07-25,2035-07-25,2035,29,25,2035,3,7,July,3,Wednesday,1
2035-07-26,2035-07-26,2035,29,26,2035,3,7,July,4,Thursday,1
2035-07-27,2035-07-27,2035,29,27,2035,3,7,July,5,Friday,1
2035-07-28,2035-07-28,2035,29,28,2035,3,7,July,6,Saturday,0
2035-07-29,2035-07-29,2035,30,29,2035,3,7,July,0,Sunday,0
2035-07-30,2035-07-30,2035,30,30,2035,3,7,July,1,Monday,1
2035-07-31,2035-07-31,2035,30,31,2035,3,7,July,2,Tuesday,1
2035-08-01,2035-08-01,2035,30,1,2035,3,8,August,3,Wednesday,1
2035-08-02,2035-08-02,2035,30,2,2035,3,8,August,4,Thursday,1
2035-08-03,2035-08-03,2035,30,3,2035,3,8,August,5,Friday,1
2035-08-04,2035-08-04,2035,30,4,2035,3,8,August,6,Saturday,0
2035-08-05,2035-08-05,2035,31,5,2035,3,8,August,0,Sunday,0
2035-08-06,2035-08-06,2035,31,6,2035,3,8,August,1,Monday,1
2035-08-07,2035-08-07,2035,31,7,2035,3,8,August,2,Tuesday,1
2035-08-08,2035-08-08,2035,31,8,2035,3,8,August,3,Wednesday,1
2035-08-09,2035-08-09,2035,31,9,2035,3,8,August,4,Thursday,1
2035-08-10,2035-08-10,2035,31,10,2035,3,8,August,5,Friday,1
2035-08-11,2035-08-11,2035,31,11,2035,3,8,August,6,Saturday,0
2035-08-12,2035-08-12,2035,32,12,2035,3,8,August,0,Sunday,0
2035-08-13,2035-08-13,2035,32,13,2035,3,8,August,1,Monday,1
2035-08-14,2035-08-14,2035,32,14,2035,3,8,August,2,Tuesday,1
2035-08-15,2035-08-15,2035,32,15,2035,3,8,August,3,Wednesday,1
2035-08-16,2035-08-16,2035,32,16,2035,3,8,August,4,Thursday,1
2035-08-17,2035-08-17,2035,32,17,2035,3,8,August,5,Friday,1
2035-08-18,2035-08-18,2035,32,18,2035,3,8,August,6,Saturday,0
2035-08-19,2035-08-19,2035,33,19,2035,3,8,August,0,Sunday,0
2035-08-20,2035-08-20,2035,33,20,2035,3,8,August,1,Monday,1
2035-08-21,2035-08-21,2035,33,21,2035,3,8,August,2,Tuesday,1
2035-08-22,2035-08-22,2035,33,22,2035,3,8,August,3,Wednesday,1
2035-08-23,2035-08-23,2035,33,23,2035,3,8,August,4,Thursday,1
2035-08-24,2035-08-24,2035,33,24,2035,3,8,August,5,Friday,1
2035-08-25,2035-08-25,2035,33,25,2035,3,8,August,6,Saturday,0
2035-08-26,2035-08-26,2035,34,26,2035,3,8,August,0,Sunday,0
2035-08-27,2035-08-27,2035,34,27,2035,3,8,August,1,Monday,1
2035-08-28,2035-08-28,2035,34,28,2035,3,8,August,2,Tuesday,1
2035-08-29,2035-08-29,2035,34,29,2035,3,8,August,3,Wednesday,1
2035-08-30,2035-08-30,2035,34,30,2035,3,8,August,4,Thursday,1
2035-08-31,2035-08-31,2035,34,31,2035,3,8,August,5,Friday,1
2035-09-01,2035-09-01,2035,34,1,2035,3,9,September,6,Saturday,0
2035-09-02,2035-09-02,2035,35,2,2035,3,9,September,0,Sunday,0
2035-09-03,2035-09-03,2035,35,3,2035,3,9,September,1,Monday,1
2035-09-04,2035-09-04,2035,35,4,2035,3,9,September,2,Tuesday,1
2035-09-05,2035-09-05,2035,35,5,2035,3,9,September,3,Wednesday,1
2035-09-06,2035-09-06,2035,35,6,2035,3,9,September,4,Thursday,1
2035-09-07,2035-09-07,2035,35,7,2035,3,9,September,5,Friday,1
2035-09-08,2035-09-08,2035,35,8,2035,3,9,September,6,Saturday,0
2035-09-09,2035-09-09,2035,36,9,2035,3,9,September,0,Sunday,0
2035-09-10,2035-09-10,2035,36,10,2035,3,9,September,1,Monday,1
2035-09-11,2035-09-11,2035,36,11,2035,3,9,September,2,Tuesday,1
2035-09-12,2035-09-12,2035,36,12,2035,3,9,September,3,Wednesday,1
2035-09-13,2035-09-13,2035,36,13,2035,3,9,September,4,Thursday,1
2035-09-14,2035-09-14,2035,36,14,2035,3,9,September,5,Friday,1
2035-09-15,2035-09-15,2035,36,15,2035,3,9,September,6,Saturday,0
2035-09-16,2035-09-16,2035,37,16,2035,3,9,September,0,Sunday,0
2035-09-17,2035-09-17,2035,37,17,2035,3,9,September,1,Monday,1
